# Matter power spectrum P(k) at redshift z=30
# for k=1.05577e-05 to 210.871 h/Mpc,
# number of wavenumbers equal to 135
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.055772783313e-05       7.502709100188e-03 
       1.329139185993e-05       4.050819797713e-02 
       1.673287097058e-05       6.869381200801e-02 
       2.106543647714e-05       1.071821941071e-01 
       2.651981329161e-05       1.772046750921e-01 
       3.338646686884e-05       2.120939629062e-01 
       4.203107155121e-05       2.797995651831e-01 
       5.291398406075e-05       3.671456014083e-01 
       6.661475917335e-05       4.658632270043e-01 
       8.386301312388e-05       5.800197026195e-01 
       1.055772783313e-04       7.230489422908e-01 
       1.329139185993e-04       9.026690612850e-01 
       1.673287097058e-04       1.123581954770e+00 
       2.106543647714e-04       1.401421525023e+00 
       2.651981329161e-04       1.747609760979e+00 
       3.338646686884e-04       2.179132077530e+00 
       4.203107155121e-04       2.716673707011e+00 
       5.291398406075e-04       3.385721684951e+00 
       6.661475917335e-04       4.217447529245e+00 
       8.386301312388e-04       5.249120011693e+00 
       1.055772783313e-03       6.524737549561e+00 
       1.329139185993e-03       8.094219207856e+00 
       1.673287097058e-03       1.001055514156e+01 
       2.106543647714e-03       1.232481465114e+01 
       2.651981329161e-03       1.507484679670e+01 
       3.338646686884e-03       1.827185975669e+01 
       4.203107155121e-03       2.188572923355e+01 
       5.291398406075e-03       2.583456156808e+01 
       6.661475917335e-03       2.996989219780e+01 
       8.386301312388e-03       3.404216185611e+01 
       1.055772783313e-02       3.766969469956e+01 
       1.329139185993e-02       4.033013339805e+01 
       1.673287097055e-02       4.138328074380e+01 
       2.106543630464e-02       4.020076345048e+01 
       2.651968288901e-02       3.648895522837e+01 
       3.336851896947e-02       3.081257013686e+01 
       4.143681699672e-02       2.511743716466e+01 
       4.823404509118e-02       2.183909168755e+01 
       5.316451176930e-02       2.021329091586e+01 
       5.723119236715e-02       1.919064911485e+01 
       6.086253476325e-02       1.841391727080e+01 
       6.424957644542e-02       1.773361324964e+01 
       6.749344715603e-02       1.707456210469e+01 
       7.065479183495e-02       1.639667741119e+01 
       7.377344927649e-02       1.568080395076e+01 
       7.687749830552e-02       1.492217132830e+01 
       7.998788894043e-02       1.412689511736e+01 
       8.312101603522e-02       1.330907909527e+01 
       8.629024436624e-02       1.248822210876e+01 
       8.950686006107e-02       1.168654820189e+01 
       9.278068955300e-02       1.092632754617e+01 
       9.612051638708e-02       1.022735770913e+01 
       9.953437002553e-02       9.604848736060e+00 
       1.030297307152e-01       9.067822546838e+00 
       1.066136776005e-01       8.618066063458e+00 
       1.102929974112e-01       8.249859369959e+00 
       1.140742651042e-01       7.950093667116e+00 
       1.179639041415e-01       7.699222774124e+00 
       1.219682317317e-01       7.473040603534e+00 
       1.260934928360e-01       7.245568245900e+00 
       1.303458857367e-01       6.993106255774e+00 
       1.347315812958e-01       6.698841373688e+00 
       1.392567375885e-01       6.356952871299e+00 
       1.439275113025e-01       5.974489857749e+00 
       1.487500670968e-01       5.570173136199e+00 
       1.537305859894e-01       5.169987591521e+00 
       1.588752737623e-01       4.800760972888e+00 
       1.641903703228e-01       4.483436922704e+00 
       1.696821609277e-01       4.227841589253e+00 
       1.753569901571e-01       4.030146361228e+00 
       1.812212795127e-01       3.873724134138e+00 
       1.872815495043e-01       3.734449343841e+00 
       1.935444470862e-01       3.585740014488e+00 
       2.000167793067e-01       3.407861317426e+00 
       2.067055540477e-01       3.198392992442e+00 
       2.136180287652e-01       2.971730739906e+00 
       2.207617681994e-01       2.751274653534e+00 
       2.281447121219e-01       2.558181247490e+00 
       2.357752543364e-01       2.402873865506e+00 
       2.436623343696e-01       2.281427790347e+00 
       2.518155435963e-01       2.177503505096e+00 
       2.602452479655e-01       2.070978941495e+00 
       2.689627300654e-01       1.949647884557e+00 
       2.779803540253e-01       1.815922057180e+00 
       2.873117577581e-01       1.684084067361e+00 
       2.969720783784e-01       1.569209025923e+00 
       3.069782183933e-01       1.475531394486e+00 
       3.173491626118e-01       1.394915887964e+00 
       3.281063588685e-01       1.314862031435e+00 
       3.392741799351e-01       1.228897148255e+00 
       3.508804898550e-01       1.141540316738e+00 
       3.629573460968e-01       1.061763993746e+00 
       3.755418804277e-01       9.931686276467e-01 
       3.886774179035e-01       9.306227743199e-01 
       4.024149174211e-01       8.678377392080e-01 
       4.168148529936e-01       8.048637094215e-01 
       4.319497090464e-01       7.460705313058e-01 
       4.479073469010e-01       6.928895772792e-01 
       4.647956327992e-01       6.424751128980e-01 
       4.827489350835e-01       5.925932934932e-01 
       5.019374634823e-01       5.450664684067e-01 
       5.225810589461e-01       5.008639246046e-01 
       5.449701910559e-01       4.578585568849e-01 
       5.694990879330e-01       4.162267899916e-01 
       5.967202222480e-01       3.763813160563e-01 
       6.274383917711e-01       3.372933286217e-01 
       6.628827694619e-01       2.990362426061e-01 
       7.050434828574e-01       2.609311905360e-01 
       7.573826324241e-01       2.224961485369e-01 
       8.264573875107e-01       1.828962378772e-01 
       9.257548230965e-01       1.413711674458e-01 
       1.082796239762e+00       9.859545185658e-02 
       1.332734404789e+00       6.066771614089e-02 
       1.675045845447e+00       3.521234271890e-02 
       2.108705412281e+00       2.017503074778e-02 
       2.654702635419e+00       1.146398249121e-02 
       3.342072608385e+00       6.465916949450e-03 
       4.207420134757e+00       3.622395930105e-03 
       5.296828125740e+00       2.016902362466e-03 
       6.668311529400e+00       1.116832400378e-03 
       8.394906838122e+00       6.152222672952e-04 
       1.056856154816e+01       3.373487076226e-04 
       1.330503069908e+01       1.841916592913e-04 
       1.675004125178e+01       1.001879664935e-04 
       2.108705258046e+01       5.429455817636e-05 
       2.654702635339e+01       2.933048621282e-05 
       3.342072608385e+01       1.579510199506e-05 
       4.207420134757e+01       8.481926445392e-06 
       5.296828125740e+01       4.542514361886e-06 
       6.668311529400e+01       2.426105092827e-06 
       8.394906838122e+01       1.292368122373e-06 
       1.056856154816e+02       6.864048422844e-07 
       1.330503069908e+02       3.632323857301e-07 
       1.675004125178e+02       1.914470191280e-07 
       2.108705258046e+02       1.003068313418e-07 
